panel,panel_stratum,config,description,n_genes,genes_with_protein,mean_candidates,ranking_identical_rate_vs_A0,top10_identical_rate_vs_A0,mean_top10_jaccard_vs_A0,top1_change_rate_vs_A0,mean_rank_spearman_vs_A0,mean_abs_rank_change_vs_A0,mean_abs_score_change_vs_A0,confidence_constant_rate,mean_final_score_std,mean_confidence_std,mean_largest_tie_size,mean_tied_candidate_fraction
coverage_stratified,protein_corr_mid,A0_team_baseline,"Team baseline: RNA .55, protein .30, confidence .15",10,10,1509.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1024015476019005,0.17007905364856127,20.0,0.4002905357000716
coverage_stratified,protein_corr_mid,A1a_no_direct_protein,Remove direct protein; retain protein-derived confidence,10,10,1509.3,0.0,0.1,0.6225912975912975,0.5,0.9451735526103568,65.01166800555976,0.009322189058870101,0.0,0.10371528268808372,0.17008234963153443,20.2,0.39278614250121346
coverage_stratified,protein_corr_mid,A1b_no_protein_evidence,Remove direct protein and all protein-derived confidence,10,10,1509.3,0.0,0.2,0.6247485847485847,0.30000000000000004,0.9497410401966059,78.43703161131083,0.05064419103989454,0.0,0.10135841187927057,0.11435495215805672,20.2,0.40565971158720177
coverage_stratified,protein_corr_mid,A1c_no_protein_confidence,Retain direct protein; remove protein-derived confidence only,10,10,1509.5,0.0,0.2,0.6309024309024309,0.30000000000000004,0.9717052641016327,72.12854606043965,0.04214887015732841,0.0,0.10187130372670798,0.11493427264771691,20.3,0.40217872708068186
coverage_stratified,protein_corr_mid,A2_no_confidence,Remove the full confidence block; renormalise RNA/protein,10,10,1509.5,0.0,0.1,0.5922077922077922,0.30000000000000004,0.9420252283219159,105.06423902184675,0.030604291785133263,0.0,0.11622191293214575,0.17007905364856138,20.5,0.3623307518868945
coverage_stratified,protein_corr_mid,A2a_no_conf_completeness,Remove completeness from confidence; renormalise retained components,10,10,1509.5,0.0,0.2,0.8393939393939395,0.0,0.9954866402174412,27.407714333243597,0.005503573124039112,0.0,0.1035118099040742,0.17710724334526615,20.3,0.39732726832047377
coverage_stratified,protein_corr_mid,A2b_no_conf_source_support,Remove source support from confidence; renormalise retained components,10,10,1509.5,0.0,0.2,0.809090909090909,0.09999999999999998,0.9823494611828606,46.98129298000997,0.007168623821333738,0.0,0.10116861959639323,0.15782797431743512,21.0,0.3973163123028476
coverage_stratified,protein_corr_mid,A2c_no_conf_consistency,Remove RNA-protein consistency; renormalise retained components,10,10,1509.5,0.0,0.6,0.9272727272727274,0.09999999999999998,0.9981287758971042,16.11287452810867,0.0029468772443066718,0.0,0.10322678388771486,0.18974157540833309,20.5,0.39262834415668624
coverage_stratified,protein_corr_mid,A3_equal_bio,Equal RNA/protein biological weights,10,10,1509.5,0.0,0.5,0.8508158508158508,0.09999999999999998,0.9931028831330775,23.78943669970763,0.0038833800655930064,0.0,0.10403563230673071,0.1700790536485613,19.9,0.39437026152237664
coverage_stratified,protein_corr_mid,A3b_reversed_bio,Protein biological weight greater than RNA,10,10,1509.5,0.0,0.3,0.6948634698634699,0.09999999999999998,0.9780069763692634,43.539116739274505,0.007767023880540949,0.0,0.10674590723440906,0.17007905364856113,20.0,0.3811659349239384
coverage_stratified,protein_corr_mid,A4_adaptive_trust,Team baseline plus gene-level adaptive RNA trust,10,10,1509.5,0.0,0.3,0.7406926406926407,0.19999999999999996,0.9860527845430246,32.37277375957757,0.005811056897953417,0.0,0.10439991853100321,0.17007905364856127,20.1,0.39126890360224914
coverage_stratified,protein_corr_mid,A5_v3_structure,Flat v3 RNA/protein/consistency/completeness structure,10,10,1509.5,0.0,0.1,0.7757575757575758,0.19999999999999996,0.9696075814841196,70.14263956848495,0.015714211564725022,0.0,0.1076814398348678,0.1700790536485614,20.7,0.38020931807063185
coverage_stratified,protein_corr_mid,A6_v3_full,Flat v3 structure plus adaptive trust,10,10,1509.5,0.0,0.1,0.723976023976024,0.19999999999999996,0.9618752265548629,74.83636190454044,0.01669162066331755,0.0,0.10903508930624775,0.17007905364856135,20.8,0.37103948906500006
coverage_stratified,protein_corr_mid,B0_rna_mean,RNA-only mean ranking; no protein or confidence in final score,10,10,1509.3,0.0,0.1,0.5710539460539461,0.30000000000000004,0.9317160387902994,100.14506232793656,0.032384729789878865,0.0,0.11471414635249011,0.1143549521580565,20.6,0.3760163497206684
coverage_stratified,protein_no_reliable_corr,A0_team_baseline,"Team baseline: RNA .55, protein .30, confidence .15",20,20,1507.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10192159850240183,0.08252351367643532,180.75,0.6364976169568595
coverage_stratified,protein_no_reliable_corr,A1a_no_direct_protein,Remove direct protein; retain protein-derived confidence,20,20,1507.45,0.0,0.55,0.8837995337995339,0.15000000000000002,0.9982494693760827,3.9927822467253096,0.0012469727761388653,0.0,0.1003360270501124,0.08252302655932027,180.75,0.637166911160189
coverage_stratified,protein_no_reliable_corr,A1b_no_protein_evidence,Remove direct protein and all protein-derived confidence,20,20,1507.45,0.0,0.3,0.7926230632112985,0.09999999999999998,0.9794645308848151,40.957919910907634,0.051546009937363094,0.0,0.10098707260910023,0.11194049606302725,182.1,0.6381178163235697
