query_id,target_gene,exclusion_gene,disease_context,profile,max_exclusion_penalty,DepMap_ID,cell_line,lineage,primary_disease,exclusion_evidence_observed,exclusion_expression_std_mean,exclusion_scaled_within_query,rna_score,protein_score,biological_score,confidence_score,exclusion_penalty,final_score,production_ordinal_rank,score_tie_rank_min,score_tie_rank_max,score_tie_rank_mid,final_score_tie_size,full_comparator_tie_size,p00_final_score,p00_score_tie_rank_mid,realised_score_drop_vs_P00,rank_change_vs_P00_positive_is_down,in_top10_with_ties,in_P00_top10_with_ties,score_clipped_to_zero
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000416,NCIH838,lung,Lung Cancer,True,0.4254882449578994,0.4279197970097263,0.6575,1.0,0.7784,0.9144,0.0642,0.7346,9,9,9,9.0,1,1,0.7988,15.0,0.0642,-6.0,True,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000367,NCIH226,lung,Lung Cancer,True,-0.06373880435677877,0.30660761734814734,0.6928,0.8395,0.7446,0.9633,0.046,0.7314,10,10,10,10.0,1,1,0.7774,18.0,0.046,-8.0,True,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P30_team_baseline,0.3,ACH-000153,NCIH2052,lung,Lung Cancer,True,-0.9800565854947956,0.07939101628687933,0.784,0.8966,0.8237,0.8844,0.0238,0.809,1,1,1,1.0,1,1,0.8328,7.0,0.0238,-6.0,True,True,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P30_team_baseline,0.3,ACH-002172,NCIH322M,lung,Lung Cancer,True,0.2765508631201727,0.39098823639971203,1.0,,1.0,0.4125,0.1173,0.7946,2,2,2,2.0,1,1,0.9119,1.0,0.1173,1.0,True,True,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P30_team_baseline,0.3,ACH-001562,MERO95,lung,Lung Cancer,True,0.5773588687449387,0.4655787049216618,0.9888,,0.9888,0.4125,0.1397,0.7626,3,3,3,3.0,1,1,0.9023,2.0,0.1397,1.0,True,True,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P30_team_baseline,0.3,ACH-002130,H2795,lung,Lung Cancer,True,0.06742091667674294,0.33913090416286884,0.9296,,0.9296,0.4125,0.1017,0.7503,4,4,4,4.0,1,1,0.852,6.0,0.1017,-2.0,True,True,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P30_team_baseline,0.3,ACH-000791,RERFLCAD1,lung,Lung Cancer,True,0.19588064808987873,0.37098468256350836,0.8489,,0.8489,0.5875,0.1113,0.6984,5,5,5,5.0,1,1,0.8097,11.0,0.1113,-6.0,True,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P30_team_baseline,0.3,ACH-000892,NCIH1563,lung,Lung Cancer,True,-0.010103357446125946,0.3199074399580559,0.8354,,0.8354,0.5,0.096,0.6892,6,6,6,6.0,1,1,0.7851,17.0,0.0959,-11.0,True,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P30_team_baseline,0.3,ACH-000367,NCIH226,lung,Lung Cancer,True,-0.06373880435677877,0.30660761734814734,0.6928,0.8395,0.7446,0.9633,0.092,0.6854,7,7,7,7.0,1,1,0.7774,18.0,0.092,-11.0,True,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P30_team_baseline,0.3,ACH-000416,NCIH838,lung,Lung Cancer,True,0.4254882449578994,0.4279197970097263,0.6575,1.0,0.7784,0.9144,0.1284,0.6704,8,8,8,8.0,1,1,0.7988,15.0,0.1284,-7.0,True,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P30_team_baseline,0.3,ACH-000628,NCIH596,lung,Lung Cancer,True,1.9496008399868483,0.8058494744705919,0.9349,,0.9349,0.5875,0.2418,0.641,9,9,9,9.0,1,1,0.8828,3.0,0.2418,6.0,True,True,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P30_team_baseline,0.3,ACH-000528,ABC1,lung,Lung Cancer,True,1.330295789103636,0.6522822387600754,0.756,0.8781,0.7991,0.9695,0.1957,0.629,10,10,10,10.0,1,1,0.8247,9.0,0.1957,1.0,True,True,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P45_stress,0.45,ACH-000153,NCIH2052,lung,Lung Cancer,True,-0.9800565854947956,0.07939101628687933,0.784,0.8966,0.8237,0.8844,0.0357,0.7971,1,1,1,1.0,1,1,0.8328,7.0,0.0357,-6.0,True,True,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P45_stress,0.45,ACH-002172,NCIH322M,lung,Lung Cancer,True,0.2765508631201727,0.39098823639971203,1.0,,1.0,0.4125,0.1759,0.7359,2,2,2,2.0,1,1,0.9119,1.0,0.176,1.0,True,True,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P45_stress,0.45,ACH-002130,H2795,lung,Lung Cancer,True,0.06742091667674294,0.33913090416286884,0.9296,,0.9296,0.4125,0.1526,0.6994,3,3,3,3.0,1,1,0.852,6.0,0.1526,-3.0,True,True,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P45_stress,0.45,ACH-001562,MERO95,lung,Lung Cancer,True,0.5773588687449387,0.4655787049216618,0.9888,,0.9888,0.4125,0.2095,0.6928,4,4,4,4.0,1,1,0.9023,2.0,0.2095,2.0,True,True,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P45_stress,0.45,ACH-000791,RERFLCAD1,lung,Lung Cancer,True,0.19588064808987873,0.37098468256350836,0.8489,,0.8489,0.5875,0.1669,0.6428,5,5,5,5.0,1,1,0.8097,11.0,0.1669,-6.0,True,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P45_stress,0.45,ACH-000892,NCIH1563,lung,Lung Cancer,True,-0.010103357446125946,0.3199074399580559,0.8354,,0.8354,0.5,0.144,0.6412,6,6,6,6.0,1,1,0.7851,17.0,0.1439,-11.0,True,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P45_stress,0.45,ACH-000367,NCIH226,lung,Lung Cancer,True,-0.06373880435677877,0.30660761734814734,0.6928,0.8395,0.7446,0.9633,0.138,0.6394,7,7,7,7.0,1,1,0.7774,18.0,0.138,-11.0,True,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P45_stress,0.45,ACH-000416,NCIH838,lung,Lung Cancer,True,0.4254882449578994,0.4279197970097263,0.6575,1.0,0.7784,0.9144,0.1926,0.6062,8,8,8,8.0,1,1,0.7988,15.0,0.1926,-7.0,True,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P45_stress,0.45,ACH-000916,NCIH1573,lung,Lung Cancer,True,-0.28348599608005437,0.25211755830540905,0.5609,0.9068,0.683,0.826,0.1135,0.591,9,9,9,9.0,1,1,0.7044,30.0,0.1134,-21.0,True,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P45_stress,0.45,ACH-000261,RERFLCAI,lung,Lung Cancer,True,-0.7381898292851586,0.13936599809659114,0.6658,,0.6658,0.5,0.0627,0.5782,10,10,10,10.0,1,1,0.6409,42.0,0.0627,-32.0,True,False,False
