query_id,target_gene,exclusion_gene,disease_context,profile,max_exclusion_penalty,DepMap_ID,cell_line,lineage,primary_disease,exclusion_evidence_observed,exclusion_expression_std_mean,exclusion_scaled_within_query,rna_score,protein_score,biological_score,confidence_score,exclusion_penalty,final_score,production_ordinal_rank,score_tie_rank_min,score_tie_rank_max,score_tie_rank_mid,final_score_tie_size,full_comparator_tie_size,p00_final_score,p00_score_tie_rank_mid,realised_score_drop_vs_P00,rank_change_vs_P00_positive_is_down,in_top10_with_ties,in_P00_top10_with_ties,score_clipped_to_zero
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000086,ACCMESO1,lung,Lung Cancer,True,0.11945526463177539,0.3520337070159339,0.6199,,0.6199,0.5,0.0528,0.5491,45,45,45,45.0,1,1,0.6019,47.0,0.0528,-2.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-002127,H2595,lung,Lung Cancer,True,0.9372521005884922,0.5548203616566088,0.6709,,0.6709,0.4125,0.0832,0.5489,46,46,46,46.0,1,1,0.6321,43.0,0.0832,3.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-001558,MERO48A,lung,Lung Cancer,True,0.15550747191801106,0.3609734658735663,0.6351,,0.6351,0.4125,0.0541,0.5475,47,47,47,47.0,1,1,0.6017,48.5,0.0542,-1.5,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-002123,H2369,lung,Lung Cancer,True,0.796429475543645,0.5199009932083868,0.6519,,0.6519,0.4125,0.078,0.538,48,48,48,48.0,1,1,0.616,45.0,0.078,3.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000851,MORCPR,lung,Lung Cancer,True,1.2258001747689153,0.6263707713590428,0.6545,,0.6545,0.5,0.094,0.5373,49,49,49,49.0,1,1,0.6313,44.0,0.094,5.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000872,HCC515,lung,Lung Cancer,True,0.3927424960095695,0.4197999308143934,0.6093,,0.6093,0.5,0.063,0.53,50,50,50,50.0,1,1,0.5929,50.0,0.0629,0.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000331,ISTMES2,lung,Lung Cancer,True,-0.5754180777415682,0.17972802630976317,0.5582,,0.5582,0.5,0.027,0.5225,51,51,51,51.0,1,1,0.5495,59.0,0.027,-8.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-001559,MERO82,lung,Lung Cancer,True,-0.008233658377165618,0.3203710636879468,0.5916,,0.5916,0.4125,0.0481,0.5167,52,52,52,52.0,1,1,0.5647,56.0,0.048,-4.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000706,EKVX,lung,Lung Cancer,True,1.3839188056858738,0.6655789790583333,0.6199,,0.6199,0.5875,0.0998,0.5152,53,53,53,53.0,1,1,0.615,46.0,0.0998,7.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000627,LCLC103H,lung,Lung Cancer,True,-1.0257000665249545,0.06807293774059486,0.3935,0.5922,0.4636,0.8628,0.0102,0.5133,54,54,54,54.0,1,1,0.5235,62.0,0.0102,-8.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000787,LXF289,lung,Lung Cancer,True,-1.260675375055799,0.009806807761764328,0.4565,0.4045,0.4381,0.8995,0.0015,0.5059,55,55,55,55.0,1,1,0.5073,63.0,0.0014,-8.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000837,NCIH322,lung,Lung Cancer,True,0.549105081532008,0.45857269714818233,0.5701,,0.5701,0.5875,0.0688,0.504,56,56,56,56.0,1,1,0.5727,55.0,0.0687,1.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000092,NCIH2452,lung,Lung Cancer,True,0.9531244515743487,0.558756181430158,0.6015,,0.6015,0.5,0.0838,0.5025,57,57,57,57.0,1,1,0.5863,52.0,0.0838,5.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-002132,H2804,lung,Lung Cancer,True,0.5468769313665175,0.45802018936357064,0.5889,,0.5889,0.4125,0.0687,0.4937,58,58,58,58.0,1,1,0.5624,57.0,0.0687,1.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000662,CORL23,lung,Lung Cancer,True,-0.4667398011986403,0.20667665604672256,0.398,0.5831,0.4634,0.8662,0.031,0.4928,59,59,59,59.0,1,1,0.5238,61.0,0.031,-2.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-001555,MERO14,lung,Lung Cancer,True,0.39179233174526407,0.4195643214013388,0.576,,0.576,0.4125,0.0629,0.4885,60,60,60,60.0,1,1,0.5514,58.0,0.0629,2.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000311,NCIH2122,lung,Lung Cancer,True,1.35413475103809,0.658193515410026,0.4706,0.569,0.5054,0.9754,0.0987,0.4771,61,61,61,61.0,1,1,0.5759,54.0,0.0988,7.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000033,NCIH1819,lung,Lung Cancer,True,1.8049104429055236,0.7699710260679061,0.5987,,0.5987,0.5,0.1155,0.4684,62,62,62,62.0,1,1,0.5839,53.0,0.1155,9.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-001560,MERO83,lung,Lung Cancer,True,-0.4177129081719055,0.21883370922569081,0.4753,,0.4753,0.4125,0.0328,0.433,63,63,63,63.0,1,1,0.4658,66.0,0.0328,-3.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000062,RERFLCMS,lung,Lung Cancer,True,0.39840880928791883,0.42120498970352227,0.3034,0.5492,0.3902,0.9385,0.0632,0.4092,64,64,64,64.0,1,1,0.4724,65.0,0.0632,-1.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000912,NCIH2286,lung,Lung Cancer,True,-0.2712535763240091,0.2551507951332172,0.3185,0.3861,0.3423,0.9831,0.0383,0.4002,65,65,65,65.0,1,1,0.4384,71.0,0.0382,-6.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000867,CHAGOK1,lung,Lung Cancer,True,2.2575596447812982,0.8822131054430066,0.5363,,0.5363,0.5,0.1323,0.3985,66,66,66,66.0,1,1,0.5309,60.0,0.1324,6.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000975,HCC2450,lung,Lung Cancer,True,0.7407586142793021,0.5060964549411848,0.4555,,0.4555,0.5,0.0759,0.3863,67,67,67,67.0,1,1,0.4622,67.0,0.0759,0.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000569,ISTMES1,lung,Lung Cancer,True,0.01638466807922693,0.32647559704567686,0.4228,,0.4228,0.5,0.049,0.3854,68,68,68,68.0,1,1,0.4344,73.0,0.049,-5.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000335,MSTO211H,lung,Lung Cancer,True,-1.09368548340206,0.05121479566092855,0.3332,0.2504,0.304,0.8918,0.0077,0.3845,69,69,69,69.0,1,1,0.3921,78.0,0.0076,-9.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000840,HCC366,lung,Lung Cancer,True,1.7817479978486699,0.764227503300564,0.4935,,0.4935,0.5,0.1146,0.3798,70,70,70,70.0,1,1,0.4945,64.0,0.1147,6.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000878,HCC15,lung,Lung Cancer,True,0.1943063818763687,0.3705943164421011,0.4381,0.1759,0.3456,0.9344,0.0556,0.3783,71,71,71,71.0,1,1,0.4339,74.0,0.0556,-3.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-001992,ONE58,lung,Lung Cancer,True,-0.5941344100984812,0.17508699291500657,0.3952,,0.3952,0.4125,0.0263,0.3715,72,72,72,72.0,1,1,0.3978,76.0,0.0263,-4.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000888,NCIH1793,lung,Lung Cancer,True,1.0319973455633047,0.578314058901202,0.4057,0.2763,0.36,0.9676,0.0867,0.3644,73,73,73,73.0,1,1,0.4512,69.0,0.0868,4.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000886,NCIH2009,lung,Lung Cancer,True,1.475184147713543,0.6882097750955627,0.1999,0.6965,0.3752,0.8758,0.1032,0.347,74,74,74,74.0,1,1,0.4503,70.0,0.1033,4.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000150,HCC2935,lung,Lung Cancer,True,1.7323728057661476,0.7519840834382922,0.4313,,0.4313,0.5875,0.1128,0.3419,75,75,75,75.0,1,1,0.4547,68.0,0.1128,7.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000666,NCIH1355,lung,Lung Cancer,True,0.16493781303895358,0.36331187957725736,0.2759,0.3116,0.2885,0.9911,0.0545,0.3394,76,76,76,76.0,1,1,0.3939,77.0,0.0545,-1.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000681,A549,lung,Lung Cancer,True,-0.6776263884800188,0.1543837347940377,0.2584,0.2301,0.2484,0.9929,0.0232,0.337,77,77,77,77.0,1,1,0.3601,83.0,0.0231,-6.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-001556,MERO25,lung,Lung Cancer,True,-0.9287277893621633,0.0921188655482338,0.3337,,0.3337,0.4125,0.0138,0.3317,78,78,78,78.0,1,1,0.3455,89.0,0.0138,-11.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000451,NCIH2085,lung,Lung Cancer,True,-0.15170134174077937,0.2847958079774996,0.3328,,0.3328,0.5875,0.0427,0.3283,79,79,79,79.0,1,1,0.371,81.0,0.0427,-2.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000951,NCIH2342,lung,Lung Cancer,True,1.0522010298965052,0.5833239065518756,0.3735,,0.3735,0.5875,0.0875,0.3181,80,80,80,80.0,1,1,0.4056,75.0,0.0875,5.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000378,NCIH647,lung,Lung Cancer,True,-0.1737244463757371,0.27933480407363886,0.2973,0.1673,0.2514,0.9675,0.0419,0.3169,81,81,81,81.0,1,1,0.3588,84.0,0.0419,-3.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000891,HCC1438,lung,Lung Cancer,True,0.43734976351655763,0.4308610625682494,0.3478,,0.3478,0.5,0.0646,0.306,82,82,82,82.0,1,1,0.3706,82.0,0.0646,0.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000438,LU65,lung,Lung Cancer,True,2.2629348789322674,0.883545986304682,0.4378,0.2241,0.3624,0.8591,0.1325,0.3043,83,83,83,83.0,1,1,0.4369,72.0,0.1326,11.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-001078,HCC1588,lung,Lung Cancer,True,0.20351542182023075,0.3728778547496117,0.3259,,0.3259,0.5,0.0559,0.2961,84,84,84,84.0,1,1,0.352,87.0,0.0559,-3.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000392,CALU3,lung,Lung Cancer,True,0.3466414367858648,0.40836838796129593,0.311,,0.311,0.5875,0.0613,0.2912,85,85,85,85.0,1,1,0.3524,86.0,0.0612,-1.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000121,NCIH2405,lung,Lung Cancer,True,-0.2646899249544958,0.2567783642860058,0.2801,,0.2801,0.5875,0.0385,0.2877,86,86,86,86.0,1,1,0.3262,92.0,0.0385,-6.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000343,NCIH522,lung,Lung Cancer,True,-0.0020002351298243812,0.321916747153216,0.2176,0.2104,0.2151,0.9982,0.0483,0.2843,87,87,87,87.0,1,1,0.3326,91.0,0.0483,-4.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000901,HCC1359,lung,Lung Cancer,True,0.07359234556964936,0.340661215072034,0.3045,,0.3045,0.5,0.0511,0.2828,88,88,88,88.0,1,1,0.3339,90.0,0.0511,-2.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000414,NCIH1944,lung,Lung Cancer,True,1.2851770323205338,0.6410942745282405,0.3506,0.1721,0.2876,0.8679,0.0962,0.2785,89,89,89,89.0,1,1,0.3747,79.0,0.0962,10.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000675,NCIH1734,lung,Lung Cancer,True,1.0705218865979738,0.5878668750219059,0.3152,,0.3152,0.5875,0.0882,0.2679,90,90,90,90.0,1,1,0.356,85.0,0.0881,5.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000264,CALU6,lung,Lung Cancer,True,-0.7110671869442262,0.14609151923277747,0.1314,0.234,0.1676,0.9743,0.0219,0.2667,91,91,91,91.0,1,1,0.2886,103.0,0.0219,-12.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000481,NCIH2170,lung,Lung Cancer,True,-0.5987714606006834,0.17393715726219264,0.0729,0.3709,0.1781,0.9255,0.0261,0.2641,92,92,92,92.0,1,1,0.2902,99.0,0.0261,-7.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000853,NCIH661,lung,Lung Cancer,True,-0.4919447071720413,0.20042667030680553,0.1742,0.1473,0.1647,0.9933,0.0301,0.2589,93,93,93,93.0,1,1,0.289,101.0,0.0301,-8.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000562,HCC78,lung,Lung Cancer,True,1.8558101950072348,0.7825924865540799,0.3521,,0.3521,0.5,0.1174,0.2569,94,94,94,94.0,1,1,0.3743,80.0,0.1174,14.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000667,HCC44,lung,Lung Cancer,True,0.07246017382988255,0.3403804738053874,0.2617,0.1014,0.2051,0.8724,0.0511,0.2542,95,95,95,95.0,1,1,0.3052,95.5,0.051,-0.5,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000861,HOP62,lung,Lung Cancer,True,-0.7772425743268075,0.12968220479569564,0.2177,,0.2177,0.5875,0.0195,0.2537,96,96,96,96.0,1,1,0.2731,111.0,0.0194,-15.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000511,CALU1,lung,Lung Cancer,True,-0.1389224219989533,0.28796455878507027,0.1813,0.1562,0.1724,0.9937,0.0432,0.2524,97,97,97,97.0,1,1,0.2956,98.0,0.0432,-1.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000463,NCIH460,lung,Lung Cancer,True,-0.24705466254037747,0.261151327975069,0.1562,0.1625,0.1584,0.9984,0.0392,0.2452,98,98,98,98.0,1,1,0.2844,105.0,0.0392,-7.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000523,NCIH1184,lung,Lung Cancer,True,0.2926886862848716,0.39498988452167333,0.2507,,0.2507,0.5875,0.0592,0.242,99,99,99,99.0,1,1,0.3012,97.0,0.0592,2.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000129,NCIH1341,lung,Lung Cancer,True,-0.3178450349919423,0.24359764938517045,0.2392,,0.2392,0.5,0.0365,0.2418,100,100,100,100.0,1,1,0.2783,108.0,0.0365,-8.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000945,NCIH650,lung,Lung Cancer,True,-0.8495002118082545,0.11176469285037331,0.1079,0.1686,0.1293,0.9848,0.0168,0.2409,101,101,101,101.0,1,1,0.2576,120.0,0.0167,-19.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000563,EBC1,lung,Lung Cancer,True,-0.7275278379188342,0.14200982045676852,0.0992,0.2042,0.1363,0.9737,0.0213,0.2406,102,102,102,102.0,1,1,0.2619,117.0,0.0213,-15.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000700,NCIH2882,lung,Lung Cancer,True,-0.2782348672889444,0.25341966512927655,0.2356,,0.2356,0.5,0.038,0.2372,103,103,103,103.0,1,1,0.2752,110.0,0.038,-7.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000337,NCIH3122,lung,Lung Cancer,True,1.1137497758877595,0.5985859664524786,0.279,,0.279,0.5875,0.0898,0.2355,104,104,104,104.0,1,1,0.3253,93.0,0.0898,11.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000454,HCC95,lung,Lung Cancer,True,-1.1456296640346284,0.03833435133124787,0.0783,0.1684,0.1101,0.9775,0.0058,0.2345,105,105,105,105.0,1,1,0.2402,129.5,0.0057,-24.5,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000769,LK2,lung,Lung Cancer,True,-0.9692123532954279,0.08208002836563584,0.0851,0.176,0.1172,0.9773,0.0123,0.2339,106,106,106,106.0,1,1,0.2462,127.0,0.0123,-21.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000442,RERFLCSQ1,lung,Lung Cancer,True,-0.5594143808667806,0.18369641553362825,0.1167,0.1514,0.1289,0.9913,0.0276,0.2307,107,107,107,107.0,1,1,0.2583,119.0,0.0276,-12.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000766,NCIH1648,lung,Lung Cancer,True,0.999478754345698,0.5702505203342773,0.2793,,0.2793,0.5,0.0855,0.2269,108,108,108,108.0,1,1,0.3124,94.0,0.0855,14.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000677,SW1573,lung,Lung Cancer,True,-0.08386712755137166,0.301616456775384,0.1537,0.1278,0.1446,0.9935,0.0452,0.2267,109,109,109,109.0,1,1,0.2719,112.0,0.0452,-3.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000282,NCIH1755,lung,Lung Cancer,True,-0.10370148669198521,0.29669818959676214,0.2147,,0.2147,0.5875,0.0445,0.2261,110,110,110,110.0,1,1,0.2706,113.0,0.0445,-3.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000530,DMS114,lung,Lung Cancer,True,-0.06930541864305033,0.30522728052223214,0.1183,0.1911,0.144,0.9818,0.0458,0.2239,111,111,111,111.0,1,1,0.2697,114.0,0.0458,-3.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000757,A427,lung,Lung Cancer,True,0.49636083345099946,0.4454938624674724,0.236,,0.236,0.5875,0.0668,0.2219,112,112,112,112.0,1,1,0.2887,102.0,0.0668,10.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000309,SKLU1,lung,Lung Cancer,True,-0.8027349326558469,0.12336094034815155,0.103,0.1961,0.1359,0.8017,0.0185,0.2173,113,113,113,113.0,1,1,0.2358,133.0,0.0185,-20.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000510,NCIH1299,lung,Lung Cancer,True,-0.4495784062241572,0.2109321162329575,0.0955,0.1619,0.1189,0.9834,0.0316,0.217,114,114,114,114.0,1,1,0.2486,125.0,0.0316,-11.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000860,NCIH358,lung,Lung Cancer,True,0.5997308128147568,0.47112620950502127,0.1267,0.2333,0.1643,0.9733,0.0707,0.215,115,115,115,115.0,1,1,0.2857,104.0,0.0707,11.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000980,NCIH1155,lung,Lung Cancer,True,-0.4625426503926499,0.20771741107724734,0.1046,0.1084,0.106,0.9991,0.0312,0.2088,116,116,116,116.0,1,1,0.2399,131.0,0.0311,-15.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000752,NCIH196,lung,Lung Cancer,True,0.10138147482917648,0.34755200299165734,0.0923,0.2074,0.1329,0.9712,0.0521,0.2065,117,117,117,117.0,1,1,0.2586,118.0,0.0521,-1.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000109,NCIH3255,lung,Lung Cancer,True,2.6278318576514486,0.9740284073040079,0.3138,0.1203,0.2455,0.9516,0.1461,0.2053,118,118,118,118.0,1,1,0.3514,88.0,0.1461,30.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000314,HCC2108,lung,Lung Cancer,True,-0.6929900190998985,0.15057406090003725,0.1793,,0.1793,0.5,0.0226,0.2048,119,119,119,119.0,1,1,0.2274,135.0,0.0226,-16.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000893,NCIH1651,lung,Lung Cancer,True,1.479798695698611,0.689354030865978,0.2554,,0.2554,0.5875,0.1034,0.2018,120,120,120,120.0,1,1,0.3052,95.5,0.1034,24.5,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000395,NCIH520,lung,Lung Cancer,True,-0.6481721473651464,0.1616874155592943,0.1095,0.0571,0.091,0.9869,0.0243,0.2012,121,121,121,121.0,1,1,0.2254,137.0,0.0242,-16.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000747,NCIH1703,lung,Lung Cancer,True,-0.201444141495514,0.27246123353160695,0.1265,0.0751,0.1083,0.9872,0.0409,0.1993,122,122,122,122.0,1,1,0.2402,129.5,0.0409,-7.5,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-002128,H2722,lung,Lung Cancer,True,0.9707103033928699,0.5631168929204545,0.2597,,0.2597,0.4125,0.0845,0.1982,123,123,123,123.0,1,1,0.2826,106.0,0.0844,17.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000327,NCIH1395,lung,Lung Cancer,True,0.03883511812721268,0.3320425685234799,0.188,,0.188,0.5875,0.0498,0.1981,124,124,124,124.0,1,1,0.2479,126.0,0.0498,-2.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000029,HCC827GR5,lung,Lung Cancer,True,0.8785146427876953,0.5402554085462353,0.2394,,0.2394,0.5,0.081,0.1974,125,125,125,125.0,1,1,0.2785,107.0,0.0811,18.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000749,DMS273,lung,Lung Cancer,True,-1.0058611946913518,0.07299232391830603,0.0677,0.117,0.0851,0.9002,0.0109,0.1964,126,126,126,126.0,1,1,0.2074,143.0,0.011,-17.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000670,SBC5,lung,Lung Cancer,True,0.0904302864587773,0.3448364693085573,0.1046,0.1816,0.1318,0.8932,0.0517,0.1943,127,127,127,127.0,1,1,0.246,128.0,0.0517,-1.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000775,NCIH727,lung,Lung Cancer,True,-1.1057612653363167,0.04822039984897431,0.1333,,0.1333,0.5875,0.0072,0.1942,128,128,128,128.0,1,1,0.2014,148.0,0.0072,-20.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000012,HCC827,lung,Lung Cancer,True,0.7162418749040604,0.5000171118305131,0.1348,0.1492,0.1399,0.9964,0.075,0.1934,129,129,129,129.0,1,1,0.2684,115.0,0.075,14.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000843,HARA,lung,Lung Cancer,True,-1.0367487224936338,0.06533323530637955,0.1294,,0.1294,0.5875,0.0098,0.1883,130,130,130,130.0,1,1,0.1981,151.0,0.0098,-21.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000021,NCIH1693,lung,Lung Cancer,True,0.38952942475722335,0.41900319507057854,0.0903,0.2281,0.139,0.8781,0.0629,0.187,131,131,131,131.0,1,1,0.2498,124.0,0.0628,7.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000521,NCIH2030,lung,Lung Cancer,True,0.7734054854712152,0.514191802712674,0.1278,0.1439,0.1335,0.996,0.0771,0.1857,132,132,132,132.0,1,1,0.2628,116.0,0.0771,16.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-001363,NCIH2135,lung,Lung Cancer,True,-1.1940528611181738,0.02632699484387456,0.1338,,0.1338,0.5,0.0039,0.1848,133,133,133,133.0,1,1,0.1887,155.0,0.0039,-22.0,False,False,False
Q05_MSLN_MUC1_LUNG,MSLN,MUC1,lung,P15_weak,0.15,ACH-000015,NCIH1581,lung,Lung Cancer,True,-0.37497430563302875,0.22943147367257474,0.111,0.0361,0.0846,0.9813,0.0344,0.1847,134,134,134,134.0,1,1,0.2191,138.0,0.0344,-4.0,False,False,False
